Date,VTI,VXUS,VMLUX,VWIUX,VWLUX
4/29/2004,53.86,,10.93,13.38,11.2
4/30/2004,53.43,,10.93,13.38,11.2
5/3/2004,54,,10.93,13.38,11.2
5/4/2004,54.05,,10.92,13.36,11.18
5/5/2004,54.28,,10.92,13.35,11.18
5/6/2004,53.74,,10.91,13.32,11.14
5/7/2004,52.99,,10.86,13.22,11.05
5/10/2004,52.26,,10.86,13.2,11.04
5/11/2004,52.71,,10.85,13.19,11.02
5/12/2004,52.9,,10.84,13.17,11
5/13/2004,52.75,,10.82,13.13,10.96
5/14/2004,52.73,,10.82,13.15,10.98
5/17/2004,52.13,,10.84,13.19,11.01
5/18/2004,52.55,,10.84,13.19,11.01
5/19/2004,52.48,,10.84,13.19,11.01
5/20/2004,52.5,,10.84,13.22,11.03
5/21/2004,52.7,,10.85,13.23,11.03
5/24/2004,52.9,,10.85,13.23,11.04
5/25/2004,53.79,,10.86,13.26,11.06
5/26/2004,53.9,,10.87,13.28,11.08
5/27/2004,54.15,,10.88,13.33,11.14
5/28/2004,54.2,,10.88,13.34,11.14
6/1/2004,54.25,,10.87,13.3,11.11
6/2/2004,54.4,,10.87,13.3,11.1
6/3/2004,53.97,,10.86,13.29,11.1
6/4/2004,54.29,,10.86,13.28,11.09
6/7/2004,55.1,,10.86,13.28,11.09
6/8/2004,55.17,,10.86,13.27,11.09
6/9/2004,54.68,,10.86,13.26,11.07
6/10/2004,54.81,,10.86,13.26,11.07
6/14/2004,54.24,,10.85,13.23,11.04
6/15/2004,54.69,,10.85,13.26,11.08
6/16/2004,54.73,,10.85,13.26,11.07
6/17/2004,54.71,,10.85,13.28,11.09
6/18/2004,54.73,,10.85,13.28,11.09
6/21/2004,54.59,,10.85,13.29,11.1
6/22/2004,54.74,,10.85,13.29,11.11
6/23/2004,55.3,,10.86,13.3,11.11
6/24/2004,55.2,,10.86,13.32,11.14
6/25/2004,55.14,,10.86,13.32,11.14
6/29/2004,54.89,,10.86,13.31,11.13
6/30/2004,55.11,,10.86,13.33,11.15
7/1/2004,54.58,,10.87,13.34,11.17
7/2/2004,54.44,,10.89,13.43,11.26
7/6/2004,54,,10.90,13.43,11.26
7/7/2004,54.03,,10.91,13.45,11.27
7/8/2004,53.55,,10.91,13.46,11.29
7/9/2004,53.72,,10.91,13.47,11.29
7/12/2004,53.7,,10.91,13.47,11.29
7/13/2004,53.8,,10.90,13.45,11.28
7/14/2004,53.55,,10.90,13.45,11.28
7/15/2004,53.42,,10.90,13.44,11.27
7/16/2004,53.18,,10.91,13.47,11.31
7/19/2004,53.18,,10.92,13.48,11.31
7/20/2004,53.55,,10.91,13.47,11.3
7/21/2004,52.65,,10.91,13.44,11.27
7/22/2004,52.83,,10.91,13.44,11.28
7/23/2004,52.25,,10.91,13.45,11.28
7/26/2004,52.1,,10.91,13.44,11.28
7/27/2004,52.61,,10.90,13.41,11.24
7/28/2004,52.65,,10.89,13.39,11.22
7/29/2004,52.99,,10.89,13.39,11.22
7/30/2004,53.15,,10.90,13.42,11.26
8/2/2004,53.29,,10.91,13.43,11.27
8/3/2004,52.88,,10.91,13.45,11.29
8/4/2004,52.74,,10.92,13.46,11.31
8/5/2004,51.85,,10.92,13.47,11.31
8/6/2004,51.13,,10.97,13.58,11.42
8/9/2004,51.14,,10.97,13.58,11.42
8/10/2004,51.75,,10.96,13.56,11.4
8/11/2004,51.62,,10.96,13.55,11.39
8/12/2004,51.05,,10.96,13.55,11.39
8/13/2004,51.13,,10.97,13.57,11.42
8/16/2004,51.78,,10.96,13.56,11.4
8/17/2004,52.04,,10.97,13.57,11.41
8/18/2004,52.66,,10.97,13.58,11.42
8/19/2004,52.5,,10.98,13.59,11.43
8/20/2004,52.8,,10.98,13.59,11.43
8/23/2004,52.82,,10.97,13.57,11.41
8/24/2004,52.73,,10.97,13.56,11.4
8/25/2004,53.21,,10.97,13.58,11.41
8/26/2004,53.18,,10.97,13.59,11.43
8/27/2004,53.38,,10.97,13.59,11.43
8/30/2004,53,,10.97,13.59,11.44
8/31/2004,53.18,,10.98,13.62,11.47
9/1/2004,53.28,,10.98,13.63,11.47
9/2/2004,53.88,,10.98,13.61,11.45
9/3/2004,53.7,,10.96,13.57,11.41
9/7/2004,54.08,,10.96,13.58,11.42
9/8/2004,53.85,,10.97,13.6,11.44
9/9/2004,53.96,,10.97,13.6,11.45
9/10/2004,54.32,,10.97,13.62,11.47
9/13/2004,54.41,,10.97,13.63,11.48
9/14/2004,54.57,,10.98,13.63,11.49
9/15/2004,54.23,,10.98,13.63,11.49
9/16/2004,54.4,,10.98,13.66,11.52
9/17/2004,54.57,,10.98,13.64,11.5
9/20/2004,54.36,,10.98,13.66,11.52
9/21/2004,54.71,,10.99,13.68,11.54
9/22/2004,53.96,,10.99,13.71,11.57
9/23/2004,53.73,,10.99,13.72,11.59
9/24/2004,53.85,,10.99,13.71,11.58
9/28/2004,53.67,,10.99,13.71,11.58
9/29/2004,53.79,,10.97,13.67,11.53
9/30/2004,53.88,,10.96,13.63,11.5
10/1/2004,54.75,,10.95,13.58,11.45
10/4/2004,54.93,,10.95,13.56,11.43
10/5/2004,54.92,,10.95,13.58,11.44
10/6/2004,55.25,,10.95,13.58,11.44
10/7/2004,54.75,,10.94,13.57,11.43
10/8/2004,54.3,,10.96,13.62,11.49
10/11/2004,54.43,,10.96,13.62,11.49
10/12/2004,54.31,,10.96,13.64,11.5
10/13/2004,53.91,,10.96,13.64,11.51
10/14/2004,53.43,,10.97,13.67,11.54
10/15/2004,53.72,,10.97,13.66,11.53
10/18/2004,53.95,,10.97,13.66,11.53
10/19/2004,53.48,,10.97,13.66,11.53
10/20/2004,53.49,,10.97,13.69,11.56
10/21/2004,53.74,,10.97,13.7,11.58
10/22/2004,53.25,,10.97,13.7,11.58
10/25/2004,53.21,,10.98,13.72,11.59
10/26/2004,54.05,,10.98,13.71,11.59
10/27/2004,54.72,,10.96,13.67,11.55
10/28/2004,54.69,,10.96,13.67,11.55
10/29/2004,54.85,,10.96,13.67,11.55
11/1/2004,54.93,,10.96,13.65,11.53
11/2/2004,54.8,,10.96,13.65,11.53
11/3/2004,55.51,,10.96,13.64,11.52
11/4/2004,56.38,,10.96,13.64,11.53
11/5/2004,56.58,,10.93,13.56,11.45
11/8/2004,56.44,,10.93,13.54,11.43
11/9/2004,56.5,,10.93,13.54,11.42
11/10/2004,56.53,,10.92,13.53,11.41
11/11/2004,57.06,,10.92,13.53,11.41
11/12/2004,57.55,,10.93,13.55,11.43
11/15/2004,57.59,,10.93,13.55,11.44
11/16/2004,57.25,,10.92,13.55,11.44
11/17/2004,57.59,,10.93,13.57,11.46
11/18/2004,57.68,,10.93,13.58,11.47
11/19/2004,56.98,,10.92,13.55,11.44
11/22/2004,57.35,,10.91,13.55,11.44
11/23/2004,57.37,,10.91,13.55,11.45
11/24/2004,57.7,,10.91,13.55,11.45
11/26/2004,57.7,,10.91,13.55,11.44
11/29/2004,57.58,,10.89,13.5,11.38
11/30/2004,57.45,,10.89,13.48,11.36
12/1/2004,58.2,,10.88,13.47,11.35
12/2/2004,58.17,,10.88,13.46,11.34
12/3/2004,58.18,,10.90,13.52,11.4
12/6/2004,58.14,,10.91,13.54,11.42
12/7/2004,57.57,,10.91,13.54,11.43
12/8/2004,57.8,,10.92,13.58,11.47
12/9/2004,58.07,,10.92,13.59,11.47
12/10/2004,58,,10.93,13.59,11.48
12/13/2004,58.55,,10.93,13.6,11.49
12/14/2004,58.81,,10.93,13.61,11.49
12/15/2004,59,,10.94,13.64,11.53
12/16/2004,58.9,,10.93,13.6,11.48
12/17/2004,58.6,,10.92,13.57,11.46
12/20/2004,58.5,,10.92,13.57,11.46
12/21/2004,59.04,,10.92,13.57,11.47
12/22/2004,59.26,,10.92,13.57,11.46
12/23/2004,59.33,,10.92,13.57,11.46
12/28/2004,59.14,,10.91,13.54,11.43
12/29/2004,59.23,,10.91,13.54,11.43
12/30/2004,59.18,,10.91,13.57,11.46
12/31/2004,59.03,,10.92,13.58,11.48
1/3/2005,58.6,,10.91,13.58,11.48
1/4/2005,57.82,,10.90,13.57,11.46
1/5/2005,57.42,,10.91,13.58,11.48
1/6/2005,57.7,,10.91,13.59,11.49
1/7/2005,57.51,,10.91,13.59,11.49
1/10/2005,57.74,,10.91,13.59,11.49
1/11/2005,57.39,,10.90,13.59,11.49
1/12/2005,57.65,,10.90,13.59,11.49
1/13/2005,57.2,,10.90,13.6,11.51
1/14/2005,57.45,,10.89,13.59,11.51
1/18/2005,58.08,,10.89,13.59,11.51
1/19/2005,57.56,,10.88,13.59,11.51
1/20/2005,57.21,,10.88,13.59,11.51
1/21/2005,56.91,,10.88,13.6,11.52
1/24/2005,56.61,,10.88,13.6,11.53
1/25/2005,56.75,,10.87,13.59,11.51
1/26/2005,57.1,,10.87,13.59,11.52
1/27/2005,57.18,,10.87,13.59,11.52
1/28/2005,56.97,,10.88,13.61,11.55
1/31/2005,57.55,,10.88,13.61,11.55
2/1/2005,57.88,,10.88,13.62,11.56
2/2/2005,58.14,,10.88,13.62,11.56
2/3/2005,58,,10.88,13.62,11.56
2/4/2005,58.58,,10.89,13.67,11.61
2/7/2005,58.55,,10.89,13.67,11.62
2/8/2005,58.65,,10.89,13.69,11.63
2/9/2005,58.1,,10.89,13.7,11.65
2/10/2005,58.3,,10.88,13.67,11.62
2/11/2005,58.78,,10.88,13.66,11.61
2/14/2005,58.79,,10.88,13.66,11.61
2/15/2005,59,,10.88,13.65,11.59
2/16/2005,59.01,,10.87,13.62,11.56
2/17/2005,58.63,,10.86,13.59,11.54
2/18/2005,58.6,,10.85,13.55,11.49
2/22/2005,57.72,,10.84,13.54,11.48
2/23/2005,58.02,,10.85,13.55,11.49
2/24/2005,58.46,,10.85,13.55,11.49
2/25/2005,59.05,,10.85,13.55,11.49
2/28/2005,58.75,,10.83,13.51,11.45
3/1/2005,59.09,,10.82,13.49,11.43
3/2/2005,59.04,,10.82,13.48,11.42
3/3/2005,59.1,,10.82,13.48,11.42
3/4/2005,59.7,,10.83,13.51,11.45
3/7/2005,59.85,,10.83,13.52,11.46
3/8/2005,59.47,,10.82,13.49,11.43
3/9/2005,58.93,,10.81,13.43,11.37
3/10/2005,58.82,,10.81,13.44,11.37
3/11/2005,58.63,,10.80,13.42,11.35
3/14/2005,58.92,,10.80,13.42,11.35
3/15/2005,58.61,,10.80,13.41,11.33
3/16/2005,58.11,,10.80,13.42,11.35
3/17/2005,58.18,,10.81,13.43,11.36
3/18/2005,58.05,,10.80,13.42,11.35
3/21/2005,57.87,,10.80,13.41,11.35
3/22/2005,57.38,,10.79,13.38,11.31
3/23/2005,57.33,,10.77,13.35,11.29
3/28/2005,57.18,,10.77,13.34,11.27
3/29/2005,56.7,,10.77,13.33,11.26
3/30/2005,57.47,,10.77,13.33,11.26
3/31/2005,57.43,,10.77,13.35,11.28
4/1/2005,57.19,,10.78,13.36,11.29
4/4/2005,57.38,,10.78,13.36,11.29
4/5/2005,57.56,,10.78,13.37,11.3
4/6/2005,57.69,,10.78,13.38,11.31
4/7/2005,58,,10.78,13.38,11.3
4/8/2005,57.5,,10.78,13.38,11.3
4/11/2005,57.46,,10.78,13.38,11.31
4/12/2005,57.75,,10.79,13.4,11.33
4/13/2005,57.13,,10.79,13.42,11.35
4/14/2005,56.45,,10.79,13.42,11.35
4/15/2005,55.55,,10.80,13.45,11.38
4/18/2005,55.75,,10.80,13.46,11.39
4/19/2005,56.22,,10.80,13.48,11.41
4/20/2005,55.42,,10.80,13.47,11.4
4/21/2005,56.47,,10.79,13.44,11.37
4/22/2005,56.1,,10.79,13.45,11.38
4/25/2005,56.65,,10.79,13.45,11.38
4/26/2005,56.04,,10.79,13.45,11.39
4/27/2005,56.25,,10.80,13.47,11.4
4/28/2005,55.5,,10.80,13.5,11.44
4/29/2005,56.17,,10.80,13.49,11.43
5/2/2005,56.45,,10.80,13.49,11.43
5/3/2005,56.63,,10.80,13.49,11.43
5/4/2005,57.11,,10.80,13.48,11.42
5/5/2005,57.01,,10.80,13.5,11.43
5/6/2005,56.99,,10.79,13.46,11.39
5/9/2005,57.31,,10.78,13.44,11.38
5/10/2005,56.79,,10.78,13.46,11.4
5/11/2005,57.07,,10.79,13.48,11.42
5/12/2005,56.42,,10.79,13.48,11.42
5/13/2005,56.18,,10.80,13.5,11.46
5/16/2005,56.74,,10.80,13.5,11.46
5/17/2005,57.13,,10.80,13.52,11.47
5/18/2005,57.82,,10.80,13.54,11.5
5/19/2005,58.08,,10.80,13.53,11.49
5/20/2005,58,,10.80,13.52,11.48
5/23/2005,58.3,,10.80,13.52,11.48
5/24/2005,58.3,,10.80,13.54,11.5
5/25/2005,58.09,,10.80,13.53,11.49
5/26/2005,58.42,,10.80,13.52,11.48
5/27/2005,58.51,,10.80,13.52,11.48
5/31/2005,58.35,,10.80,13.54,11.5
6/1/2005,58.83,,10.81,13.57,11.53
6/2/2005,58.92,,10.81,13.59,11.55
6/3/2005,58.58,,10.81,13.57,11.54
6/6/2005,58.68,,10.81,13.57,11.54
6/7/2005,58.72,,10.82,13.6,11.56
6/8/2005,58.58,,10.82,13.6,11.56
6/9/2005,58.89,,10.82,13.58,11.54
6/10/2005,58.81,,10.81,13.55,11.51
6/13/2005,58.95,,10.80,13.53,11.48
6/14/2005,59.15,,10.80,13.51,11.47
6/15/2005,59.23,,10.80,13.49,11.45
6/16/2005,59.5,,10.80,13.51,11.46
6/17/2005,59.76,,10.80,13.51,11.46
6/20/2005,59.75,,10.80,13.5,11.45
6/21/2005,59.64,,10.80,13.51,11.47
6/22/2005,59.75,,10.82,13.56,11.52
6/23/2005,59.03,,10.82,13.56,11.52
6/24/2005,58.53,,10.83,13.59,11.54
6/28/2005,58.98,,10.82,13.57,11.52
6/29/2005,58.88,,10.82,13.55,11.51
6/30/2005,58.59,,10.82,13.56,11.52
7/1/2005,58.8,,10.81,13.54,11.5
7/5/2005,59.31,,10.80,13.5,11.46
7/6/2005,58.86,,10.80,13.5,11.46
7/7/2005,59.03,,10.81,13.53,11.49
7/8/2005,59.75,,10.80,13.52,11.48
7/11/2005,60.18,,10.80,13.51,11.47
7/12/2005,60.28,,10.80,13.5,11.47
7/13/2005,60.35,,10.79,13.48,11.45
7/14/2005,60.41,,10.79,13.48,11.45
7/15/2005,60.46,,10.79,13.48,11.45
7/18/2005,60.21,,10.79,13.47,11.43
7/19/2005,60.61,,10.79,13.47,11.43
7/20/2005,60.8,,10.79,13.47,11.44
7/21/2005,60.43,,10.77,13.43,11.39
7/22/2005,60.84,,10.77,13.44,11.41
7/25/2005,60.69,,10.77,13.45,11.42
7/26/2005,60.77,,10.77,13.44,11.42
7/27/2005,61.01,,10.77,13.43,11.41
7/28/2005,61.43,,10.77,13.45,11.43
7/29/2005,61.15,,10.76,13.43,11.4
8/1/2005,61.07,,10.75,13.4,11.38
8/2/2005,61.44,,10.75,13.39,11.37
8/3/2005,61.49,,10.76,13.4,11.38
8/4/2005,60.95,,10.76,13.4,11.38
8/5/2005,60.48,,10.74,13.37,11.35
8/8/2005,60.28,,10.74,13.36,11.34
8/9/2005,60.59,,10.74,13.36,11.34
8/10/2005,60.68,,10.74,13.36,11.34
8/11/2005,60.97,,10.74,13.38,11.35
8/12/2005,60.6,,10.75,13.41,11.38
8/15/2005,60.91,,10.75,13.41,11.39
8/16/2005,60.11,,10.76,13.43,11.41
8/17/2005,60.11,,10.76,13.42,11.4
8/18/2005,60.04,,10.76,13.44,11.42
8/19/2005,60.25,,10.76,13.44,11.42
8/22/2005,60.2,,10.76,13.44,11.42
8/23/2005,60.12,,10.76,13.45,11.43
8/24/2005,59.72,,10.76,13.45,11.43
8/25/2005,59.91,,10.76,13.46,11.43
8/26/2005,59.5,,10.76,13.45,11.43
8/29/2005,59.92,,10.76,13.46,11.44
8/30/2005,59.72,,10.77,13.48,11.46
8/31/2005,60.49,,10.78,13.51,11.49
9/1/2005,60.48,,10.78,13.51,11.5
9/2/2005,60.33,,10.78,13.51,11.5
9/6/2005,61.03,,10.78,13.5,11.49
9/7/2005,61.23,,10.78,13.48,11.46
9/8/2005,61.01,,10.78,13.49,11.46
9/9/2005,61.43,,10.78,13.49,11.47
9/12/2005,61.44,,10.78,13.47,11.44
9/13/2005,61.05,,10.78,13.49,11.46
9/14/2005,60.8,,10.78,13.48,11.45
9/15/2005,60.82,,10.78,13.46,11.43
9/16/2005,61.23,,10.77,13.43,11.4
9/19/2005,61.01,,10.77,13.43,11.4
9/20/2005,60.41,,10.77,13.43,11.4
9/21/2005,59.83,,10.78,13.46,11.43
9/22/2005,60.04,,10.78,13.45,11.43
9/23/2005,60.16,,10.77,13.43,11.41
9/27/2005,59.95,,10.76,13.4,11.36
9/28/2005,60,,10.76,13.4,11.37
9/29/2005,60.5,,10.76,13.39,11.36
9/30/2005,60.68,,10.75,13.38,11.35
10/3/2005,60.71,,10.74,13.34,11.31
10/4/2005,59.97,,10.74,13.35,11.32
10/5/2005,59.04,,10.74,13.35,11.32
10/6/2005,58.8,,10.74,13.35,11.32
10/7/2005,59.01,,10.74,13.35,11.32
10/10/2005,58.5,,10.74,13.35,11.32
10/11/2005,58.3,,10.74,13.35,11.31
10/12/2005,57.86,,10.73,13.33,11.29
10/13/2005,57.82,,10.73,13.3,11.27
10/14/2005,58.43,,10.72,13.3,11.26
10/17/2005,58.59,,10.72,13.3,11.26
10/18/2005,57.99,,10.72,13.3,11.27
10/19/2005,58.84,,10.73,13.31,11.28
10/20/2005,57.96,,10.73,13.31,11.28
10/21/2005,58.24,,10.73,13.34,11.31
10/24/2005,59.21,,10.73,13.32,11.29
10/25/2005,59.07,,10.72,13.3,11.27
10/26/2005,58.85,,10.71,13.27,11.23
10/27/2005,58.07,,10.71,13.26,11.23
10/28/2005,58.98,,10.71,13.26,11.23
10/31/2005,59.25,,10.71,13.26,11.23
11/1/2005,59.36,,10.71,13.26,11.22
11/2/2005,60.08,,10.70,13.25,11.21
11/3/2005,60.3,,10.70,13.23,11.19
11/4/2005,60.29,,10.70,13.23,11.18
11/7/2005,60.34,,10.70,13.23,11.19
11/8/2005,60.3,,10.70,13.25,11.21
11/9/2005,60.45,,10.70,13.23,11.19
11/10/2005,60.81,,10.70,13.24,11.2
11/11/2005,61.08,,10.70,13.24,11.2
11/14/2005,60.95,,10.69,13.22,11.18
11/15/2005,60.71,,10.69,13.23,11.2
11/16/2005,60.83,,10.69,13.25,11.22
11/17/2005,61.4,,10.70,13.27,11.23
11/18/2005,61.79,,10.69,13.26,11.22
11/21/2005,62.07,,10.70,13.27,11.23
11/22/2005,62.41,,10.70,13.29,11.25
11/23/2005,62.7,,10.70,13.28,11.24
11/28/2005,62.22,,10.70,13.3,11.26
11/29/2005,62.23,,10.70,13.28,11.25
11/30/2005,61.99,,10.70,13.27,11.24
12/1/2005,62.76,,10.69,13.26,11.22
12/2/2005,62.78,,10.69,13.26,11.23
12/5/2005,62.64,,10.69,13.24,11.21
12/6/2005,62.63,,10.69,13.27,11.24
12/7/2005,62.37,,10.69,13.26,11.23
12/8/2005,62.38,,10.70,13.28,11.25
12/9/2005,62.52,,10.69,13.26,11.23
12/12/2005,62.63,,10.69,13.26,11.23
12/13/2005,62.98,,10.69,13.26,11.23
12/14/2005,63.11,,10.70,13.28,11.26
12/15/2005,62.95,,10.70,13.28,11.26
12/16/2005,62.87,,10.70,13.29,11.26
12/19/2005,62.34,,10.70,13.29,11.27
12/20/2005,62.39,,10.70,13.29,11.26
12/21/2005,62.62,,10.70,13.27,11.25
12/22/2005,62.91,,10.70,13.29,11.27
12/23/2005,62.95,,10.71,13.31,11.29
12/28/2005,62.13,,10.71,13.33,11.3
12/29/2005,61.9,,10.71,13.33,11.26
12/30/2005,61.67,,10.71,13.33,11.27
1/3/2006,62.58,,10.71,13.34,11.27
1/4/2006,63.03,,10.72,13.34,11.27
1/5/2006,62.99,,10.72,13.35,11.28
1/6/2006,63.61,,10.72,13.35,11.29
1/9/2006,63.85,,10.72,13.35,11.29
1/10/2006,63.94,,10.72,13.34,11.27
1/11/2006,64.11,,10.72,13.33,11.26
1/12/2006,63.75,,10.72,13.34,11.28
1/13/2006,63.82,,10.72,13.37,11.31
1/17/2006,63.6,,10.73,13.38,11.32
1/18/2006,63.35,,10.73,13.39,11.33
1/19/2006,63.75,,10.73,13.38,11.31
1/20/2006,62.63,,10.73,13.38,11.31
1/23/2006,62.81,,10.73,13.38,11.31
1/24/2006,63,,10.73,13.38,11.31
1/25/2006,62.86,,10.72,13.35,11.28
1/26/2006,63.4,,10.71,13.33,11.26
1/27/2006,63.9,,10.71,13.33,11.26
1/30/2006,63.97,,10.71,13.32,11.25
1/31/2006,63.65,,10.71,13.32,11.25
2/1/2006,63.9,,10.70,13.31,11.24
2/2/2006,63.33,,10.70,13.31,11.25
2/3/2006,63.02,,10.70,13.31,11.25
2/6/2006,63.17,,10.70,13.31,11.26
2/7/2006,62.55,,10.70,13.32,11.26
2/8/2006,63,,10.70,13.31,11.26
2/9/2006,62.88,,10.70,13.32,11.27
2/10/2006,63.01,,10.70,13.31,11.26
2/13/2006,62.73,,10.70,13.31,11.26
2/14/2006,63.32,,10.69,13.31,11.25
2/15/2006,63.56,,10.69,13.31,11.26
2/16/2006,64.06,,10.69,13.32,11.27
2/17/2006,63.98,,10.70,13.34,11.29
2/21/2006,63.8,,10.69,13.33,11.29
2/22/2006,64.3,,10.70,13.34,11.3
2/23/2006,64.14,,10.69,13.33,11.29
2/24/2006,64.24,,10.69,13.33,11.29
2/27/2006,64.43,,10.69,13.33,11.29
2/28/2006,63.79,,10.70,13.35,11.3
3/1/2006,64.35,,10.70,13.34,11.3
3/2/2006,64.31,,10.69,13.31,11.27
3/3/2006,64.2,,10.68,13.3,11.25
3/6/2006,63.73,,10.68,13.27,11.23
3/7/2006,63.47,,10.68,13.27,11.22
3/8/2006,63.65,,10.68,13.27,11.23
3/9/2006,63.31,,10.68,13.27,11.23
3/10/2006,63.81,,10.67,13.26,11.21
3/13/2006,63.96,,10.67,13.25,11.21
3/14/2006,64.62,,10.68,13.27,11.23
3/15/2006,64.91,,10.68,13.27,11.22
3/16/2006,65.05,,10.69,13.29,11.24
3/17/2006,65.1,,10.68,13.29,11.25
3/21/2006,64.34,,10.68,13.28,11.24
3/22/2006,64.73,,10.68,13.28,11.24
3/23/2006,64.72,,10.68,13.27,11.23
3/24/2006,64.8,,10.68,13.28,11.24
3/27/2006,64.76,,10.68,13.27,11.23
3/28/2006,64.37,,10.67,13.24,11.21
3/29/2006,64.97,,10.66,13.23,11.18
3/30/2006,64.8,,10.65,13.21,11.16
3/31/2006,64.83,,10.65,13.21,11.16
4/3/2006,64.77,,10.65,13.2,11.15
4/4/2006,65.14,,10.65,13.2,11.16
4/5/2006,65.38,,10.66,13.22,11.17
4/6/2006,65.35,,10.65,13.2,11.15
4/7/2006,64.65,,10.65,13.18,11.13
4/10/2006,64.74,,10.65,13.18,11.13
4/11/2006,64.15,,10.65,13.19,11.14
4/12/2006,64.28,,10.65,13.18,11.13
4/13/2006,64.27,,10.64,13.16,11.11
4/17/2006,64.17,,10.64,13.16,11.11
4/18/2006,65.27,,10.65,13.17,11.12
4/19/2006,65.47,,10.64,13.16,11.1
4/20/2006,65.56,,10.64,13.16,11.11
4/21/2006,65.53,,10.64,13.17,11.11
4/24/2006,65.33,,10.65,13.18,11.12
4/25/2006,65.13,,10.64,13.15,11.09
4/26/2006,65.14,,10.64,13.14,11.08
4/27/2006,65.33,,10.64,13.15,11.09
4/28/2006,65.46,,10.64,13.16,11.1
5/1/2006,65.14,,10.64,13.14,11.08
5/2/2006,65.53,,10.64,13.14,11.08
5/3/2006,65.34,,10.64,13.13,11.07
5/4/2006,65.64,,10.64,13.14,11.08
5/5/2006,66.2,,10.64,13.16,11.1
5/8/2006,66.26,,10.64,13.16,11.1
5/9/2006,66.26,,10.64,13.16,11.09
5/10/2006,66.17,,10.65,13.17,11.1
5/11/2006,65.31,,10.64,13.16,11.09
5/12/2006,64.44,,10.64,13.14,11.07
5/15/2006,64.51,,10.64,13.15,11.08
5/16/2006,64.3,,10.64,13.16,11.1
5/17/2006,63.13,,10.64,13.14,11.07
5/18/2006,62.83,,10.65,13.16,11.1
5/19/2006,63.19,,10.65,13.17,11.11
5/22/2006,62.81,,10.65,13.18,11.12
5/23/2006,62.32,,10.65,13.17,11.11
5/24/2006,62.54,,10.66,13.19,11.13
5/25/2006,63.4,,10.65,13.19,11.13
5/26/2006,63.76,,10.65,13.19,11.13
5/30/2006,62.61,,10.65,13.17,11.11
5/31/2006,63.35,,10.65,13.17,11.11
6/1/2006,64.15,,10.65,13.17,11.11
6/2/2006,64.28,,10.66,13.2,11.14
6/5/2006,63.2,,10.66,13.2,11.14
6/6/2006,62.91,,10.66,13.2,11.14
6/7/2006,62.5,,10.66,13.19,11.13
6/8/2006,62.44,,10.66,13.21,11.15
6/9/2006,62.2,,10.67,13.21,11.16
6/12/2006,61.39,,10.66,13.21,11.15
6/13/2006,60.66,,10.66,13.21,11.16
6/14/2006,61.04,,10.65,13.18,11.12
6/15/2006,62.45,,10.64,13.14,11.08
6/16/2006,62.13,,10.64,13.13,11.07
6/19/2006,61.5,,10.63,13.12,11.05
6/20/2006,61.52,,10.63,13.1,11.03
6/21/2006,62.2,,10.62,13.09,11.02
6/22/2006,61.86,,10.62,13.07,11
6/23/2006,61.96,,10.61,13.05,10.99
6/27/2006,61.4,,10.61,13.05,10.99
6/28/2006,61.84,,10.61,13.04,10.98
6/29/2006,63.19,,10.61,13.05,10.99
6/30/2006,63.16,,10.62,13.07,11.01
7/5/2006,63.12,,10.61,13.04,10.98
7/6/2006,63.33,,10.61,13.06,11
7/7/2006,62.8,,10.62,13.08,11.02
7/10/2006,62.88,,10.62,13.08,11.02
7/11/2006,63.11,,10.63,13.09,11.04
7/12/2006,62.43,,10.63,13.09,11.04
7/13/2006,61.5,,10.63,13.11,11.05
7/14/2006,61.14,,10.63,13.11,11.06
7/17/2006,61.04,,10.63,13.11,11.06
7/18/2006,61.24,,10.63,13.09,11.04
7/19/2006,62.25,,10.63,13.11,11.05
7/20/2006,61.62,,10.64,13.13,11.07
7/21/2006,61.13,,10.64,13.13,11.07
7/24/2006,62.32,,10.64,13.14,11.07
7/25/2006,62.53,,10.64,13.14,11.07
7/26/2006,62.7,,10.64,13.14,11.08
7/27/2006,62.54,,10.65,13.15,11.08
7/28/2006,63.09,,10.65,13.17,11.11
7/31/2006,63.08,,10.65,13.17,11.11
8/1/2006,62.76,,10.66,13.17,11.12
8/2/2006,63.15,,10.66,13.19,11.13
8/3/2006,63.29,,10.66,13.19,11.13
8/4/2006,63.26,,10.67,13.22,11.17
8/7/2006,63.05,,10.67,13.22,11.16
8/8/2006,62.76,,10.67,13.22,11.16
8/9/2006,62.44,,10.68,13.22,11.16
8/10/2006,62.68,,10.68,13.22,11.16
8/11/2006,62.49,,10.67,13.21,11.15
8/14/2006,62.6,,10.67,13.2,11.15
8/15/2006,63.4,,10.68,13.22,11.17
8/16/2006,64.02,,10.69,13.25,11.2
8/17/2006,64.17,,10.69,13.26,11.21
8/18/2006,64.42,,10.69,13.27,11.21
8/21/2006,64.18,,10.69,13.27,11.22
8/22/2006,64.19,,10.69,13.28,11.23
8/23/2006,63.9,,10.69,13.28,11.23
8/24/2006,63.88,,10.70,13.28,11.23
8/25/2006,63.91,,10.70,13.29,11.24
8/28/2006,64.28,,10.70,13.29,11.23
8/29/2006,64.4,,10.70,13.29,11.23
8/30/2006,64.54,,10.70,13.3,11.24
8/31/2006,64.53,,10.70,13.31,11.26
9/1/2006,64.91,,10.70,13.31,11.26
9/5/2006,65.04,,10.70,13.29,11.24
9/6/2006,64.34,,10.70,13.28,11.23
