Date,VTSAX,VWUAX,VWNAX,VEXRX,VSEQX,VWILX,VTRIX,VTIAX,VUSFX,VMLUX,VWIUX,VWLUX
2/20/2003,19.12,30.01,35.31,39.62,12.64,37.12,18.02,,,11.11,13.58,11.38
2/21/2003,19.37,30.46,35.77,40.06,12.8,37.2,18.01,,,11.11,13.59,11.39
2/24/2003,19.03,29.76,35.18,39.39,12.58,36.89,17.85,,,11.11,13.59,11.39
2/25/2003,19.16,30.04,35.38,39.64,12.66,35.88,17.39,,,11.12,13.62,11.43
2/26/2003,18.94,29.61,35.05,39.34,12.55,35.69,17.32,,,11.13,13.63,11.45
2/27/2003,19.15,30.01,35.37,39.76,12.69,35.71,17.38,,,11.13,13.64,11.46
2/28/2003,19.23,30.18,35.47,39.86,12.75,36.14,17.6,,,11.14,13.67,11.49
3/3/2003,19.1,29.83,35.45,39.65,12.66,36.56,17.75,,,11.14,13.66,11.49
3/4/2003,18.83,29.35,35,39.14,12.47,36.04,17.5,,,11.14,13.67,11.5
3/5/2003,18.98,29.82,35.21,39.12,12.5,35.94,17.36,,,11.14,13.69,11.52
3/6/2003,18.82,29.57,34.83,38.9,12.45,35.7,17.19,,,11.15,13.7,11.53
3/7/2003,18.96,29.92,35.09,39.01,12.53,35.32,16.96,,,11.15,13.72,11.55
3/10/2003,18.51,29.15,34.24,38.26,12.27,34.88,16.73,,,11.16,13.74,11.58
3/11/2003,18.36,28.96,33.97,38.04,12.18,34.74,16.65,,,11.16,13.75,11.59
3/12/2003,18.42,29.14,33.95,37.88,12.14,34.18,16.3,,,11.17,13.76,11.6
3/13/2003,19.04,30.37,34.67,39.09,12.53,35.04,16.75,,,11.16,13.73,11.56
3/14/2003,19.06,30.36,34.68,38.94,12.5,35.65,17.03,,,11.15,13.71,11.55
3/17/2003,19.71,31.62,35.72,40.19,12.89,35.91,17.19,,,11.13,13.68,11.51
3/18/2003,19.8,31.71,35.83,40.65,12.94,36.06,17.32,,,11.12,13.64,11.47
3/19/2003,19.94,31.96,36.16,40.59,12.98,36.38,17.45,,,11.1,13.58,11.4
3/20/2003,20,32.04,36.26,40.83,13.04,36.64,17.52,,,11.08,13.54,11.36
3/21/2003,20.43,32.81,37.01,41.54,13.34,37.34,17.92,,,11.04,13.46,11.26
3/24/2003,19.75,31.62,35.86,40.42,12.94,36.6,17.51,,,11.05,13.47,11.29
3/25/2003,19.99,32.07,36.21,41.03,13.14,36.62,17.61,,,11.05,13.49,11.31
3/26/2003,19.88,31.85,36.03,40.82,13.1,36.85,17.62,,,11.07,13.52,11.34
3/27/2003,19.86,31.78,35.99,40.92,13.12,36.48,17.47,,,11.07,13.55,11.37
3/28/2003,19.69,31.64,35.83,40.8,13.11,36.49,17.39,,,11.08,13.56,11.39
3/31/2003,19.37,31.15,35.36,40.41,12.98,35.75,17.04,,,11.09,13.6,11.43
4/1/2003,19.59,31.43,35.83,40.76,13.09,35.94,17.12,,,11.09,13.6,11.43
4/2/2003,20.09,32.37,36.52,41.77,13.34,36.47,17.42,,,11.07,13.56,11.38
4/3/2003,19.99,32.27,36.27,41.65,13.27,36.55,17.48,,,11.07,13.56,11.38
4/4/2003,20.02,32.27,36.43,41.32,13.2,36.84,17.63,,,11.07,13.55,11.38
4/7/2003,20.06,32.31,36.52,41.56,13.21,37.58,18.09,,,11.05,13.51,11.33
4/8/2003,20.01,32.29,36.51,41.2,13.15,37.27,17.88,,,11.05,13.52,11.34
4/9/2003,19.76,31.81,36.21,40.86,13.01,37.14,17.74,,,11.06,13.54,11.37
4/10/2003,19.87,31.98,36.42,41,13.07,37.01,17.62,,,11.07,13.56,11.4
4/11/2003,19.81,31.91,36.31,40.99,13.06,36.88,17.63,,,11.07,13.56,11.39
4/14/2003,20.18,32.53,36.93,41.64,13.25,37.12,17.79,,,11.07,13.55,11.38
4/15/2003,20.3,32.71,37.22,41.93,13.35,37.7,18.05,,,11.07,13.56,11.39
4/16/2003,20.08,32.33,36.69,41.61,13.22,37.78,18.05,,,11.08,13.58,11.41
4/17/2003,20.39,32.78,37.2,42.21,13.43,37.97,18.16,,,11.08,13.59,11.43
4/21/2003,20.37,32.68,37.18,42.35,13.46,37.93,18.12,,,11.08,13.59,11.42
4/22/2003,20.79,33.36,38,43.05,13.69,38.13,18.27,,,11.08,13.6,11.44
4/23/2003,20.97,33.49,38.28,43.49,13.81,38.55,18.4,,,11.09,13.61,11.46
4/24/2003,20.8,33.2,38.01,43.23,13.76,38.47,18.27,,,11.1,13.63,11.5
4/25/2003,20.53,32.71,37.53,42.7,13.58,38.01,18,,,11.1,13.64,11.51
4/28/2003,20.88,33.27,38.16,43.41,13.78,38.4,18.29,,,11.1,13.64,11.51
4/29/2003,20.95,33.39,38.3,43.68,13.84,38.81,18.45,,,11.1,13.65,11.51
4/30/2003,20.96,33.28,38.38,43.95,13.86,39.25,18.67,,,11.11,13.65,11.52
5/1/2003,20.95,33.24,38.31,43.99,13.84,39.37,18.73,,,11.11,13.67,11.54
5/2/2003,21.28,33.71,38.87,44.92,14.08,39.46,18.75,,,11.11,13.67,11.53
5/5/2003,21.24,33.55,38.74,45.22,14.15,39.93,19,,,11.11,13.67,11.53
5/6/2003,21.42,33.91,39.01,45.5,14.22,40.57,19.32,,,11.11,13.68,11.54
5/7/2003,21.32,33.73,38.83,45.26,14.13,40.43,19.29,,,11.13,13.73,11.6
5/8/2003,21.12,33.32,38.46,44.92,14.02,40,19,,,11.14,13.75,11.63
5/9/2003,21.41,33.83,38.83,45.62,14.19,40.38,19.17,,,11.13,13.75,11.63
5/12/2003,21.68,34.25,39.27,46.31,14.37,40.65,19.31,,,11.14,13.78,11.66
5/13/2003,21.63,34.04,39.33,46.33,14.38,40.55,19.31,,,11.15,13.81,11.68
5/14/2003,21.58,33.9,39.29,46.37,14.39,40.49,19.33,,,11.17,13.86,11.75
5/15/2003,21.74,34.17,39.69,46.71,14.49,40.56,19.36,,,11.17,13.87,11.77
5/16/2003,21.68,34.2,39.73,46.34,14.47,40.79,19.41,,,11.18,13.88,11.79
5/19/2003,21.18,33.2,38.92,45.34,14.16,40.15,19.06,,,11.18,13.89,11.79
5/20/2003,21.15,33.09,38.94,45.23,14.15,40.16,19.07,,,11.19,13.9,11.8
5/21/2003,21.24,33.16,39.25,45.51,14.26,40.04,19.01,,,11.19,13.91,11.82
5/22/2003,21.44,33.48,39.68,46.09,14.45,40.35,19.17,,,11.19,13.93,11.84
5/23/2003,21.5,33.23,40.12,46.33,14.55,40.72,19.29,,,11.2,13.94,11.86
5/27/2003,21.91,33.91,40.81,47.46,14.86,40.86,19.42,,,11.19,13.93,11.85
5/28/2003,21.96,33.97,40.94,47.68,14.88,41.13,19.65,,,11.18,13.9,11.81
5/29/2003,21.9,33.86,40.66,47.87,14.84,41.58,19.87,,,11.18,13.91,11.82
5/30/2003,22.24,34.23,41.41,48.67,15.13,41.46,19.78,,,11.18,13.91,11.82
6/2/2003,22.33,34.22,41.75,48.88,15.2,42.01,20.18,,,11.17,13.88,11.78
6/3/2003,22.41,34.46,41.78,48.89,15.19,41.86,20.08,,,11.18,13.9,11.8
6/4/2003,22.76,35.03,42.39,49.67,15.45,42.06,20.29,,,11.19,13.92,11.82
6/5/2003,22.88,35.26,42.64,50.36,15.59,42.51,20.53,,,11.2,13.97,11.86
6/6/2003,22.81,35.15,42.57,50.05,15.51,42.84,20.73,,,11.19,13.95,11.85
6/9/2003,22.51,34.77,41.95,49.03,15.2,42.79,20.7,,,11.2,13.95,11.85
6/10/2003,22.72,35.13,42.28,49.58,15.33,42.53,20.59,,,11.21,13.97,11.87
6/11/2003,23.02,35.54,42.9,50.24,15.54,43.14,20.91,,,11.22,14,11.89
6/12/2003,23.06,35.54,42.88,50.43,15.61,43.25,21.08,,,11.22,14.02,11.93
6/13/2003,22.82,35.2,42.52,49.7,15.41,43.19,21.04,,,11.23,14.04,11.96
6/16/2003,23.3,36.17,43.38,50.57,15.67,43.56,21.26,,,11.22,14.03,11.94
6/17/2003,23.32,36.2,43.43,50.7,15.71,44.09,21.57,,,11.21,13.98,11.87
6/18/2003,23.28,36.13,43.31,50.69,15.68,43.88,21.5,,,11.19,13.92,11.8
6/19/2003,22.94,35.34,42.73,49.83,15.5,43.5,21.32,,,11.18,13.89,11.76
6/20/2003,22.89,35.33,42.34,49.71,15.47,43.58,21.31,,,11.17,13.86,11.73
6/23/2003,22.55,34.8,41.8,48.65,15.22,42.83,20.87,,,11.17,13.86,11.72
6/24/2003,22.59,34.82,41.83,48.67,15.28,42.33,20.61,,,11.17,13.87,11.73
6/25/2003,22.46,34.56,41.55,48.92,15.31,42.65,20.76,,,11.17,13.86,11.72
6/26/2003,22.71,34.98,41.81,49.71,15.51,42.34,20.6,,,11.15,13.83,11.67
6/27/2003,22.53,34.6,41.54,49.53,15.46,42.49,20.66,,,11.15,13.81,11.64
6/30/2003,22.49,34.48,41.57,49.48,15.44,42.15,20.58,,,11.15,13.81,11.64
7/1/2003,22.65,34.74,41.83,49.8,15.51,42.17,20.55,,,11.15,13.8,11.64
7/2/2003,22.95,35.23,42.14,50.88,15.79,42.94,20.94,,,11.14,13.79,11.63
7/3/2003,22.78,34.96,41.83,50.64,15.76,43.4,21.17,,,11.13,13.78,11.61
7/7/2003,23.21,35.8,42.28,51.77,16.04,43.98,21.66,,,11.13,13.75,11.59
7/8/2003,23.33,36,42.41,52.56,16.26,43.7,21.57,,,11.12,13.74,11.58
7/9/2003,23.25,35.8,42.18,52.82,16.28,43.56,21.47,,,11.12,13.74,11.59
7/10/2003,22.93,35.33,41.6,51.91,16,43.3,21.25,,,11.12,13.74,11.59
7/11/2003,23.15,35.75,41.87,52.33,16.11,43.23,21.31,,,11.13,13.74,11.59
7/14/2003,23.3,36.12,42,52.99,16.26,43.85,21.72,,,11.13,13.74,11.59
7/15/2003,23.22,36.1,41.55,52.73,16.16,43.54,21.67,,,11.1,13.67,11.5
7/16/2003,23.07,35.85,41.22,52.22,16.03,43.23,21.55,,,11.09,13.65,11.47
7/17/2003,22.74,35.3,40.88,50.84,15.68,42.62,21.28,,,11.08,13.63,11.45
7/18/2003,22.99,35.57,41.43,51.3,15.86,42.57,21.39,,,11.08,13.63,11.44
7/21/2003,22.67,35,40.9,50.73,15.66,42.58,21.36,,,11.06,13.59,11.38
7/22/2003,22.88,35.23,41.35,51.33,15.83,42.77,21.42,,,11.05,13.54,11.31
7/23/2003,22.91,35.5,41.31,51.7,15.88,43,21.53,,,11.05,13.55,11.33
7/24/2003,22.77,35.31,41.12,51.35,15.8,43.64,21.88,,,11.05,13.54,11.32
7/25/2003,23.12,35.98,41.81,51.56,15.96,43.67,21.91,,,11.05,13.55,11.33
7/28/2003,23.11,35.92,41.75,52.12,16,43.98,22.14,,,11.04,13.5,11.26
7/29/2003,22.98,35.86,41.46,52.07,15.95,43.91,22.13,,,11.02,13.44,11.18
7/30/2003,22.95,35.8,41.42,51.8,15.92,43.48,21.92,,,11.02,13.44,11.18
7/31/2003,23.02,35.73,41.35,52.09,15.92,43.43,21.88,,,11,13.38,11.1
8/1/2003,22.78,35.35,40.87,51.46,15.72,43.32,21.85,,,11,13.38,11.1
8/4/2003,22.8,35.44,40.93,51.15,15.66,43.18,21.76,,,11,13.38,11.11
8/5/2003,22.42,34.8,40.35,50.38,15.44,43.26,21.8,,,11,13.38,11.11
8/6/2003,22.43,34.72,40.56,49.83,15.38,42.8,21.52,,,11.01,13.4,11.15
8/7/2003,22.56,34.9,40.81,49.84,15.4,42.92,21.59,,,11.02,13.44,11.19
8/8/2003,22.63,34.99,40.98,49.89,15.46,42.99,21.61,,,11.03,13.48,11.25
8/11/2003,22.73,35.17,41.09,50.36,15.57,43.23,21.74,,,11.02,13.46,11.22
8/12/2003,22.97,35.54,41.39,51.16,15.79,43.4,21.84,,,11.02,13.46,11.22
8/13/2003,22.86,35.25,41.19,51.28,15.8,43.73,22,,,11.01,13.42,11.15
8/14/2003,23.01,35.5,41.43,51.55,15.9,44.12,22.25,,,11,13.39,11.11
8/15/2003,23.02,35.5,41.41,51.67,15.91,44.18,22.3,,,11,13.4,11.13
8/18/2003,23.26,35.9,41.61,52.63,16.12,44.22,22.41,,,11.01,13.41,11.15
8/19/2003,23.36,36,41.7,53.37,16.29,44.31,22.37,,,11.02,13.43,11.17
8/20/2003,23.33,35.83,41.72,53.49,16.32,44.53,22.41,,,11.02,13.45,11.19
8/21/2003,23.43,35.9,41.79,54.14,16.48,44.66,22.45,,,11.01,13.43,11.16
8/22/2003,23.19,35.61,41.23,53.42,16.25,44.61,22.42,,,11.01,13.43,11.16
8/25/2003,23.17,35.67,41.23,53.07,16.19,44.36,22.34,,,11.01,13.43,11.16
8/26/2003,23.25,35.81,41.3,53.26,16.25,43.98,22.08,,,11.01,13.42,11.16
8/27/2003,23.28,35.87,41.28,53.82,16.36,44.19,22.18,,,11.01,13.42,11.16
8/28/2003,23.45,36.12,41.57,54.53,16.55,44.28,22.32,,,11.02,13.44,11.18
8/29/2003,23.57,36.28,41.82,54.81,16.68,44.57,22.43,,,11.02,13.44,11.18
9/2/2003,23.9,36.75,42.4,55.75,16.93,45.01,22.7,,,11.01,13.43,11.15
9/3/2003,24,36.92,42.57,56.09,17.04,45.46,22.99,,,11.01,13.42,11.15
9/4/2003,24.05,37.09,42.51,56.35,17.12,45.53,23.07,,,11.02,13.43,11.17
9/5/2003,23.91,36.74,42.29,56.01,17.02,45.8,23.15,,,11.04,13.47,11.24
9/8/2003,24.16,37.07,42.64,56.91,17.21,46.06,23.34,,,11.05,13.5,11.27
9/9/2003,23.97,36.78,42.29,56.48,17.11,46.09,23.28,,,11.05,13.5,11.26
9/10/2003,23.64,36.29,41.88,55.09,16.73,45.67,23.03,,,11.06,13.52,11.29
9/11/2003,23.79,36.64,42.03,55.57,16.87,45.59,23.04,,,11.06,13.54,11.3
9/12/2003,23.84,36.74,42.17,55.7,16.92,45.81,23.17,,,11.08,13.59,11.36
9/15/2003,23.76,36.57,42.02,55.55,16.89,45.81,23.18,,,11.08,13.58,11.36
9/16/2003,24.09,37.23,42.48,56.49,17.16,46.3,23.35,,,11.08,13.59,11.35
9/17/2003,24.02,37.15,42.44,56.54,17.16,46.6,23.38,,,11.1,13.63,11.4
9/18/2003,24.32,37.65,42.99,57,17.34,46.92,23.55,,,11.1,13.63,11.4
9/19/2003,24.27,37.39,42.95,57.16,17.37,46.76,23.57,,,11.11,13.64,11.42
9/22/2003,23.97,36.81,42.54,56.42,17.18,46.31,23.26,,,11.1,13.61,11.39
9/23/2003,24.13,37.19,42.73,57.06,17.33,46.28,23.23,,,11.09,13.6,11.38
9/24/2003,23.68,36.32,42.16,55.74,17.03,46.1,23.15,,,11.1,13.62,11.41
9/25/2003,23.48,36.13,41.86,54.57,16.78,45.96,23.05,,,11.11,13.63,11.43
9/26/2003,23.21,35.86,41.73,53.63,16.57,45.68,22.87,,,11.12,13.66,11.47
9/29/2003,23.45,36.37,42.01,54.36,16.76,45.55,22.84,,,11.12,13.66,11.45
9/30/2003,23.22,35.9,41.76,53.94,16.69,45.43,22.72,,,11.13,13.71,11.52
10/1/2003,23.73,36.81,42.54,55.05,17.01,46.15,23.06,,,11.14,13.71,11.52
10/2/2003,23.8,36.87,42.62,55.51,17.15,46.68,23.26,,,11.13,13.68,11.48
10/3/2003,24.05,37.32,42.85,56.55,17.4,47.66,23.73,,,11.1,13.6,11.39
10/6/2003,24.17,37.36,43.06,57.01,17.52,47.46,23.66,,,11.1,13.59,11.38
10/7/2003,24.29,37.63,43.26,57.49,17.62,47.64,23.73,,,11.09,13.57,11.36
10/8/2003,24.17,37.38,43.14,57.14,17.54,47.36,23.81,,,11.09,13.57,11.36
10/9/2003,24.3,37.57,43.25,57.71,17.64,47.76,24.09,,,11.09,13.55,11.33
10/10/2003,24.29,37.56,43.27,57.65,17.65,48.08,24.39,,,11.09,13.56,11.34
10/13/2003,24.49,37.86,43.57,58.53,17.87,48.19,24.48,,,11.09,13.56,11.34
10/14/2003,24.59,38.04,43.74,58.78,17.92,48.15,24.44,,,11.08,13.54,11.32
10/15/2003,24.5,37.83,43.58,58.26,17.79,48.3,24.56,,,11.06,13.5,11.28
10/16/2003,24.59,38.02,43.68,58.61,17.9,48.52,24.62,,,11.06,13.51,11.29
10/17/2003,24.32,37.48,43.41,57.55,17.6,48.26,24.49,,,11.06,13.51,11.29
10/20/2003,24.42,37.75,43.52,57.7,17.63,48.42,24.56,,,11.06,13.52,11.31
10/21/2003,24.48,37.94,43.51,58.28,17.67,48.47,24.64,,,11.06,13.52,11.32
10/22/2003,24.1,37.27,43.02,56.99,17.36,48.1,24.42,,,11.07,13.56,11.36
10/23/2003,24.16,37.29,43.18,56.75,17.39,47.19,23.97,,,11.07,13.55,11.35
10/24/2003,24.05,37.12,43.16,56.53,17.32,47.3,24.03,,,11.08,13.58,11.39
10/27/2003,24.15,37.28,43.11,57.26,17.52,47.56,24.16,,,11.08,13.58,11.39
10/28/2003,24.52,38.02,43.46,58.46,17.76,47.93,24.39,,,11.08,13.58,11.39
10/29/2003,24.59,37.99,43.57,59.02,17.92,48.23,24.56,,,11.08,13.59,11.39
10/30/2003,24.57,37.8,43.59,58.8,17.87,48.44,24.71,,,11.07,13.56,11.37
10/31/2003,24.64,37.9,43.69,58.71,17.85,47.92,24.54,,,11.08,13.58,11.39
11/3/2003,24.86,38.33,43.99,59.6,18.08,48.26,24.72,,,11.07,13.57,11.38
11/4/2003,24.75,38.05,43.86,59.57,18.08,48.53,24.8,,,11.07,13.58,11.4
11/5/2003,24.74,38.07,43.84,59.63,18.1,48.27,24.72,,,11.08,13.6,11.41
11/6/2003,24.89,38.3,44.05,59.94,18.19,47.88,24.49,,,11.06,13.57,11.38
11/7/2003,24.81,38.04,44.05,59.87,18.16,48.55,24.79,,,11.05,13.55,11.36
11/10/2003,24.63,37.67,43.9,58.88,17.91,48.44,24.7,,,11.05,13.55,11.36
11/11/2003,24.58,37.67,43.85,58.33,17.8,43.85,24.44,,,11.05,13.55,11.34
11/12/2003,24.91,38.22,44.27,59.71,18.2,48.33,24.71,,,11.06,13.57,11.38
11/13/2003,24.91,38.21,44.38,59.82,18.25,48.85,24.98,,,11.07,13.6,11.43
11/14/2003,24.71,37.76,44.2,58.89,18.08,48.85,25.09,,,11.08,13.64,11.47
11/17/2003,24.54,37.59,44.01,58.01,17.88,47.95,24.51,,,11.09,13.66,11.49
11/18/2003,24.33,37.1,43.72,57.44,17.73,48.28,24.7,,,11.09,13.66,11.49
11/19/2003,24.5,37.37,43.99,57.74,17.79,47.96,24.43,,,11.09,13.66,11.49
11/20/2003,24.32,36.99,43.73,57.55,17.7,47.74,24.35,,,11.09,13.67,11.5
11/21/2003,24.37,37.13,43.77,57.82,17.76,47.74,24.41,,,11.09,13.68,11.51
11/24/2003,24.79,37.98,44.23,59.29,18.15,48.05,24.52,,,11.08,13.66,11.49
11/25/2003,24.86,37.93,44.4,59.73,18.32,48.05,24.57,,,11.08,13.67,11.5
11/26/2003,24.97,38.17,44.64,60.02,18.41,48.52,24.84,,,11.08,13.67,11.5
11/28/2003,24.99,38.18,44.69,60.35,18.46,48.76,25.03,,,11.08,13.67,11.5
12/1/2003,25.28,38.7,45.13,61.22,18.72,49.39,25.39,,,11.05,13.6,11.43
12/2/2003,25.2,38.4,45.06,61.08,18.66,49.68,25.5,,,11.04,13.58,11.41
12/3/2003,25.12,38.26,45.09,60.17,18.49,49.9,25.63,,,11.03,13.57,11.4
12/4/2003,25.19,38.38,45.28,59.76,18.43,49.89,25.55,,,11.03,13.57,11.41
12/5/2003,25,37.91,45.09,59.13,18.26,49.73,25.44,,,11.05,13.62,11.46
12/8/2003,25.17,38.09,45.43,59.29,18.4,49.6,25.34,,,11.05,13.62,11.45
12/9/2003,24.94,37.54,45.14,58.38,18.12,49.73,25.44,,,11.05,13.62,11.45
12/10/2003,24.87,37.52,45.07,57.7,17.91,49.35,25.29,,,11.05,13.62,11.45
12/11/2003,25.2,38.09,45.53,59.2,18.29,49.45,25.34,,,11.05,13.62,11.45
12/12/2003,25.28,38.18,45.68,59.48,18.4,49.25,25.18,,,11.05,13.64,11.47
12/15/2003,25.09,37.84,45.43,58.33,18.13,49.33,25.23,,,11.05,13.64,11.47
12/16/2003,25.22,37.98,45.82,58.31,18.17,49.25,25.13,,,11.06,13.66,11.5
12/17/2003,25.26,38,45.92,58.49,18.26,49.21,25.11,,,11.07,13.69,11.54
12/18/2003,25.57,38.62,46.47,59.53,18.49,49.49,25.32,,,11.08,13.71,11.56
12/19/2003,25.45,38.37,45.98,59.6,18.47,49.75,25.36,,,11.08,13.72,11.57
12/22/2003,25.55,38.47,46.25,59.86,18.55,49.96,25.45,,,11.08,13.73,11.57
12/23/2003,25.64,38.67,46.32,60.36,18.55,50.12,25.53,,,11.07,13.7,11.55
12/24/2003,25.6,38.62,46.23,60.19,18.53,50.22,25.6,,,11.07,13.71,11.56
12/26/2003,25.65,38.68,46.27,60.4,18.59,50.28,25.62,,,11.07,13.71,11.55
12/29/2003,25.98,39.22,46.82,61.33,18.81,50.52,25.82,,,11.07,13.71,11.55
12/30/2003,25.99,39.2,46.94,61.47,18.83,51.02,26.06,,,11.07,13.7,11.54
12/31/2003,25.99,39.24,47.02,61,18.71,51.28,26.24,,,11.07,13.7,11.54
1/2/2004,25.94,39.17,46.98,61.19,18.72,51.98,26.61,,,11.06,13.68,11.52
1/5/2004,26.25,39.62,47.44,62.07,18.96,52.5,26.88,,,11.05,13.66,11.5
1/6/2004,26.3,39.72,47.42,62.4,19,52.75,26.93,,,11.07,13.69,11.53
1/7/2004,26.38,40.15,47.48,62.86,19.07,52.46,26.79,,,11.08,13.73,11.57
1/8/2004,26.51,40.37,47.65,63.36,19.17,52.99,27.01,,,11.09,13.74,11.58
1/9/2004,26.31,40.16,47.44,63.14,19.11,53.6,27.26,,,11.12,13.82,11.66
1/12/2004,26.46,40.5,47.58,63.88,19.23,53.44,27.16,,,11.13,13.84,11.68
1/13/2004,26.33,40.17,47.39,63.54,19.18,53.41,27.11,,,11.13,13.84,11.69
1/14/2004,26.54,40.41,47.78,64.04,19.34,53.44,27.22,,,11.14,13.86,11.71
1/15/2004,26.57,40.47,47.84,64.11,19.34,53.03,27.02,,,11.14,13.87,11.71
1/16/2004,26.77,41.02,48.11,64.92,19.48,52.82,26.96,,,11.14,13.87,11.71
1/20/2004,26.8,40.93,48.12,65.51,19.67,53.44,27.28,,,11.13,13.83,11.67
1/21/2004,26.98,41.06,48.64,65.36,19.74,53.63,27.53,,,11.12,13.81,11.66
1/22/2004,26.89,41.12,48.56,64.87,19.7,53.84,27.69,,,11.12,13.82,11.67
1/23/2004,26.87,40.97,48.36,65.08,19.72,53.82,27.65,,,11.11,13.8,11.64
1/26/2004,27.17,41.63,48.8,65.65,19.89,53.46,27.43,,,11.1,13.74,11.59
1/27/2004,26.92,40.96,48.48,64.86,19.72,53.62,27.55,,,11.1,13.74,11.59
1/28/2004,26.54,40.35,48.03,63.67,19.37,53.61,27.48,,,11.08,13.7,11.54
1/29/2004,26.61,40.53,48.23,62.96,19.26,52.52,26.93,,,11.07,13.67,11.51
1/30/2004,26.57,40.43,48.2,63.19,19.33,52.46,26.91,,,11.07,13.69,11.54
2/2/2004,26.65,40.52,48.4,63.15,19.32,52.64,26.9,,,11.07,13.7,11.54
2/3/2004,26.65,40.71,48.53,62.93,19.29,52.77,26.92,,,11.08,13.73,11.58
2/4/2004,26.38,40.2,48.26,61.73,19.01,52.35,26.71,,,11.09,13.74,11.58
2/5/2004,26.44,40.14,48.33,62.03,19.09,52.49,26.84,,,11.09,13.73,11.57
2/6/2004,26.82,40.84,48.82,63.62,19.49,53.15,27.26,,,11.1,13.77,11.61
2/9/2004,26.79,40.58,48.79,63.78,19.53,53.59,27.53,,,11.1,13.78,11.62
2/10/2004,26.95,40.82,49.09,64.22,19.63,53.62,27.56,,,11.1,13.77,11.62
2/11/2004,27.23,41.22,49.6,64.82,19.83,54.17,27.76,,,11.11,13.82,11.67
2/12/2004,27.1,40.93,49.44,64.57,19.76,54.28,27.86,,,11.12,13.84,11.68
2/13/2004,26.94,40.71,49.3,63.92,19.59,54.32,27.82,,,11.13,13.85,11.69
2/17/2004,27.21,41.11,49.71,64.77,19.73,54.93,28.08,,,11.12,13.85,11.7
2/18/2004,27.1,41.14,49.41,64.57,19.69,54.52,27.87,,,11.13,13.86,11.7
2/19/2004,26.96,40.71,49.29,63.66,19.51,54.87,28.06,,,11.13,13.86,11.7
2/20/2004,26.88,40.58,49.12,63.19,19.38,54.19,27.72,,,11.12,13.84,11.68
2/23/2004,26.75,40.18,49.08,62.09,19.17,54.26,27.72,,,11.12,13.84,11.68
2/24/2004,26.71,40.18,49.01,62.09,19.15,53.93,27.61,,,11.13,13.86,11.7
2/25/2004,26.86,40.43,49.24,62.97,19.31,53.67,27.47,,,11.14,13.88,11.72
2/26/2004,26.93,40.54,49.33,63.66,19.47,53.43,27.32,,,11.13,13.87,11.71
2/27/2004,26.96,40.41,49.48,63.93,19.6,53.76,27.48,,,11.14,13.88,11.72
3/1/2004,27.24,40.86,50.04,65.08,19.88,54.56,27.81,,,11.13,13.87,11.72
3/2/2004,27.09,40.47,49.74,64.79,19.78,54.28,27.72,,,11.13,13.84,11.69
3/3/2004,27.12,40.57,49.84,64.64,19.78,53.63,27.36,,,11.12,13.81,11.66
3/4/2004,27.25,40.92,49.98,65.4,19.94,53.86,27.54,,,11.11,13.81,11.67
3/5/2004,27.31,40.87,50.23,65.49,20.06,54.54,27.85,,,11.15,13.91,11.76
3/8/2004,27.08,40.33,49.99,64.56,19.86,54.49,27.81,,,11.16,13.94,11.8
3/9/2004,26.91,40.09,49.73,63.68,19.68,54.35,27.7,,,11.16,13.96,11.82
3/10/2004,26.5,39.59,49.09,62.41,19.32,53.54,27.26,,,11.16,13.97,11.82
3/11/2004,26.13,39.13,48.33,61.76,19.07,52.29,26.6,,,11.16,13.97,11.82
3/12/2004,26.49,39.82,48.77,63.09,19.41,52.22,26.59,,,11.15,13.96,11.81
3/15/2004,26.08,39.14,48.24,61.54,19.06,51.93,26.39,,,11.15,13.94,11.8
3/16/2004,26.19,39.24,48.55,61.5,19.09,52.53,26.58,,,11.15,13.94,11.79
3/17/2004,26.52,39.81,49.11,62.73,19.41,53.11,26.77,,,11.15,13.94,11.8
3/18/2004,26.47,39.71,49.17,62.37,19.35,53.48,26.88,,,11.14,13.92,11.77
3/19/2004,26.21,39.22,48.71,61.91,19.23,53.55,26.88,,,11.13,13.89,11.74
3/22/2004,25.85,38.66,48.06,60.55,18.89,52.8,26.43,,,11.13,13.89,11.74
3/23/2004,25.82,38.56,48.06,60.61,18.92,52.64,26.44,,,11.13,13.87,11.73
3/24/2004,25.75,38.46,47.75,60.49,18.83,52.55,26.39,,,11.13,13.86,11.72
3/25/2004,26.19,39.38,48.23,62.1,19.23,53.26,26.7,,,11.12,13.84,11.69
3/26/2004,26.09,39.36,48.29,62.32,19.29,53.17,26.66,,,11.08,13.75,11.6
3/29/2004,26.44,39.98,48.88,63.41,19.58,53.75,26.98,,,11.06,13.68,11.53
3/30/2004,26.57,40.16,49.19,64.02,19.77,53.86,27.08,,,11.06,13.7,11.54
3/31/2004,26.58,40.02,49.27,64.09,19.82,54.47,27.34,,,11.08,13.73,11.57
4/1/2004,26.75,40.37,49.59,64.71,19.99,55.06,27.64,,,11.08,13.72,11.55
4/2/2004,26.98,40.82,49.75,65.69,20.1,55.25,27.74,,,11.03,13.59,11.4
4/5/2004,27.16,41.34,50.07,66.34,20.18,55.15,27.76,,,11.01,13.55,11.37
4/6/2004,27.07,41.13,50.14,65.78,20.06,55.04,27.7,,,11.02,13.57,11.39
