Date,Close/Last,Volume,Open,High,Low,Adjusted Close
03/20/2014,76.54,N/A,76.54,76.54,76.54,51.1635
03/19/2014,76.39,N/A,76.39,76.39,76.39,51.0632
03/18/2014,76.97,N/A,76.97,76.97,76.97,51.4509
03/17/2014,76.32,N/A,76.32,76.32,76.32,51.0164
03/14/2014,75.62,N/A,75.62,75.62,75.62,50.5485
03/13/2014,75.79,N/A,75.79,75.79,75.79,50.6621
03/12/2014,76.98,N/A,76.98,76.98,76.98,51.4576
03/11/2014,76.88,N/A,76.88,76.88,76.88,51.3908
03/10/2014,77.27,N/A,77.27,77.27,77.27,51.6515
03/07/2014,77.51,N/A,77.51,77.51,77.51,51.8119
03/06/2014,77.58,N/A,77.58,77.58,77.58,51.8587
03/05/2014,77.69,N/A,77.69,77.69,77.69,51.9322
03/04/2014,77.71,N/A,77.71,77.71,77.71,51.9456
03/03/2014,76.44,N/A,76.44,76.44,76.44,51.0966
02/28/2014,77.04,N/A,77.04,77.04,77.04,51.4977
02/27/2014,77.2,N/A,77.2,77.2,77.2,51.6047
02/26/2014,76.71,N/A,76.71,76.71,76.71,51.2771
02/25/2014,76.65,N/A,76.65,76.65,76.65,51.237
02/24/2014,76.46,N/A,76.46,76.46,76.46,51.11
02/21/2014,76.04,N/A,76.04,76.04,76.04,50.8293
02/20/2014,75.92,N/A,75.92,75.92,75.92,50.749
02/19/2014,75.4,N/A,75.4,75.4,75.4,50.4014
02/18/2014,75.89,N/A,75.89,75.89,75.89,50.729
02/17/2014,75.5,N/A,75.5,75.5,75.5,50.4683
02/14/2014,75.5,N/A,75.5,75.5,75.5,50.4683
02/13/2014,75.39,N/A,75.39,75.39,75.39,50.3948
02/12/2014,74.77,N/A,74.77,74.77,74.77,49.9803
02/11/2014,74.68,N/A,74.68,74.68,74.68,49.9202
02/10/2014,73.86,N/A,73.86,73.86,73.86,49.372
02/07/2014,73.64,N/A,73.64,73.64,73.64,49.225
02/06/2014,72.49,N/A,72.49,72.49,72.49,48.4562
02/05/2014,71.05,N/A,71.05,71.05,71.05,47.4937
02/04/2014,71.18,N/A,71.18,71.18,71.18,47.5806
02/03/2014,70.41,N/A,70.41,70.41,70.41,47.0659
01/31/2014,72.16,N/A,72.16,72.16,72.16,48.2357
01/30/2014,72.47,N/A,72.47,72.47,72.47,48.4429
01/29/2014,71.39,N/A,71.39,71.39,71.39,47.7209
01/28/2014,72.31,N/A,72.31,72.31,72.31,48.3359
01/27/2014,71.61,N/A,71.61,71.61,71.61,47.868
01/24/2014,72.43,N/A,72.43,72.43,72.43,48.4161
01/23/2014,74.12,N/A,74.12,74.12,74.12,49.5458
01/22/2014,74.71,N/A,74.71,74.71,74.71,49.9402
01/21/2014,74.48,N/A,74.48,74.48,74.48,49.7865
01/20/2014,74.17,N/A,74.17,74.17,74.17,49.5792
01/17/2014,74.17,N/A,74.17,74.17,74.17,49.5792
01/16/2014,74.37,N/A,74.37,74.37,74.37,49.7129
01/15/2014,74.4,N/A,74.4,74.4,74.4,49.733
01/14/2014,74.07,N/A,74.07,74.07,74.07,49.5124
01/13/2014,73.01,N/A,73.01,73.01,73.01,48.8038
01/10/2014,74.25,N/A,74.25,74.25,74.25,49.6327
01/09/2014,73.98,N/A,73.98,73.98,73.98,49.4522
01/08/2014,74.05,N/A,74.05,74.05,74.05,49.499
01/07/2014,73.87,N/A,73.87,73.87,73.87,49.3787
01/06/2014,73.22,N/A,73.22,73.22,73.22,48.9442
01/03/2014,73.58,N/A,73.58,73.58,73.58,49.1849
01/02/2014,73.68,N/A,73.68,73.68,73.68,49.2517
01/01/2014,74.25,N/A,74.25,74.25,74.25,49.6327
12/31/2013,74.25,N/A,74.25,74.25,74.25,49.6327
12/30/2013,73.88,N/A,73.88,73.88,73.88,49.3854
12/27/2013,73.78,N/A,73.78,73.78,73.78,49.3185
12/26/2013,73.91,N/A,73.91,73.91,73.91,49.4054
12/25/2013,73.61,N/A,73.61,73.61,73.61,49.2049
12/24/2013,73.61,N/A,73.61,73.61,73.61,49.2049
12/23/2013,73.44,N/A,73.44,73.44,73.44,49.0913
12/20/2013,73.06,N/A,73.06,73.06,73.06,48.8373
12/19/2013,72.37,N/A,72.37,72.37,72.37,48.376
12/18/2013,72.37,N/A,72.37,72.37,72.37,48.376
12/17/2013,71.24,N/A,71.24,71.24,71.24,47.6207
12/16/2013,71.76,N/A,71.76,71.76,71.76,47.9683
12/13/2013,71.42,N/A,71.42,71.42,71.42,47.741
12/12/2013,71.12,N/A,71.12,71.12,71.12,47.5405
12/11/2013,71.34,N/A,71.34,71.34,71.34,47.6875
12/10/2013,71.96,N/A,71.96,71.96,71.96,48.102
12/09/2013,72.08,N/A,72.08,72.08,72.08,48.1822
12/06/2013,72.07,N/A,72.07,72.07,72.07,48.1755
12/05/2013,71.41,N/A,71.41,71.41,71.41,47.7343
12/04/2013,71.52,N/A,71.52,71.52,71.52,47.8078
12/03/2013,71.7,N/A,71.7,71.7,71.7,47.9282
12/02/2013,72.03,N/A,72.03,72.03,72.03,48.1488
11/29/2013,72.16,N/A,72.16,72.16,72.16,48.2357
11/28/2013,72.14,N/A,72.14,72.14,72.14,48.2223
11/27/2013,72.14,N/A,72.14,72.14,72.14,48.2223
11/26/2013,71.95,N/A,71.95,71.95,71.95,48.0953
11/25/2013,71.74,N/A,71.74,71.74,71.74,47.9549
11/22/2013,71.82,N/A,71.82,71.82,71.82,48.0084
11/21/2013,71.39,N/A,71.39,71.39,71.39,47.7209
11/20/2013,70.65,N/A,70.65,70.65,70.65,47.2263
11/19/2013,70.77,N/A,70.77,70.77,70.77,47.3065
11/18/2013,71,N/A,71,71,71,47.4602
11/15/2013,71.42,N/A,71.42,71.42,71.42,47.741
11/14/2013,71.02,N/A,71.02,71.02,71.02,47.4736
11/13/2013,70.7,N/A,70.7,70.7,70.7,47.2597
11/12/2013,69.92,N/A,69.92,69.92,69.92,46.7383
11/11/2013,69.87,N/A,69.87,69.87,69.87,46.7049
11/08/2013,69.73,N/A,69.73,69.73,69.73,46.6113
11/07/2013,68.82,N/A,68.82,68.82,68.82,46.003
11/06/2013,69.9,N/A,69.9,69.9,69.9,46.7249
11/05/2013,69.84,N/A,69.84,69.84,69.84,46.6848
11/04/2013,69.82,N/A,69.82,69.82,69.82,46.6715
11/01/2013,69.73,N/A,69.73,69.73,69.73,46.6113
10/31/2013,69.57,N/A,69.57,69.57,69.57,46.5044
10/30/2013,69.96,N/A,69.96,69.96,69.96,46.7651
10/29/2013,70.4,N/A,70.4,70.4,70.4,47.0592
10/28/2013,70.05,N/A,70.05,70.05,70.05,46.8252
10/25/2013,70.09,N/A,70.09,70.09,70.09,46.852
10/24/2013,70.08,N/A,70.08,70.08,70.08,46.8453
10/23/2013,69.45,N/A,69.45,69.45,69.45,46.4241
10/22/2013,69.86,N/A,69.86,69.86,69.86,46.6982
10/21/2013,69.55,N/A,69.55,69.55,69.55,46.491
10/18/2013,69.51,N/A,69.51,69.51,69.51,46.4642
10/17/2013,68.69,N/A,68.69,68.69,68.69,45.9161
10/16/2013,68.22,N/A,68.22,68.22,68.22,45.6019
10/15/2013,67.36,N/A,67.36,67.36,67.36,45.0271
10/14/2013,67.99,N/A,67.99,67.99,67.99,45.4482
10/11/2013,67.6,N/A,67.6,67.6,67.6,45.1875
10/10/2013,67.04,N/A,67.04,67.04,67.04,44.8132
10/09/2013,65.69,N/A,65.69,65.69,65.69,43.9108
10/08/2013,65.88,N/A,65.88,65.88,65.88,44.0378
10/07/2013,67.15,N/A,67.15,67.15,67.15,44.8867
10/04/2013,67.84,N/A,67.84,67.84,67.84,45.3479
10/03/2013,67.24,N/A,67.24,67.24,67.24,44.9469
10/02/2013,67.82,N/A,67.82,67.82,67.82,45.3346
10/01/2013,67.85,N/A,67.85,67.85,67.85,45.3546
09/30/2013,67.22,N/A,67.22,67.22,67.22,44.9335
09/27/2013,67.56,N/A,67.56,67.56,67.56,45.1608
09/26/2013,67.64,N/A,67.64,67.64,67.64,45.2142
09/25/2013,67.13,N/A,67.13,67.13,67.13,44.8733
09/24/2013,67.41,N/A,67.41,67.41,67.41,45.0605
09/23/2013,67.48,N/A,67.48,67.48,67.48,45.1073
09/20/2013,67.97,N/A,67.97,67.97,67.97,45.4348
09/19/2013,68.19,N/A,68.19,68.19,68.19,45.5819
09/18/2013,68.09,N/A,68.09,68.09,68.09,45.515
09/17/2013,67.01,N/A,67.01,67.01,67.01,44.7931
09/16/2013,66.62,N/A,66.62,66.62,66.62,44.5324
09/13/2013,66.46,N/A,66.46,66.46,66.46,44.4255
09/12/2013,66.42,N/A,66.42,66.42,66.42,44.3987
09/11/2013,66.59,N/A,66.59,66.59,66.59,44.5124
09/10/2013,66.36,N/A,66.36,66.36,66.36,44.3586
09/09/2013,65.9,N/A,65.9,65.9,65.9,44.0511
09/06/2013,65.08,N/A,65.08,65.08,65.08,43.503
09/05/2013,64.95,N/A,64.95,64.95,64.95,43.4161
09/04/2013,64.88,N/A,64.88,64.88,64.88,43.3693
09/03/2013,64.36,N/A,64.36,64.36,64.36,43.0217
09/02/2013,63.91,N/A,63.91,63.91,63.91,42.7209
08/30/2013,63.91,N/A,63.91,63.91,63.91,42.7209
08/29/2013,64.22,N/A,64.22,64.22,64.22,42.9281
08/28/2013,63.82,N/A,63.82,63.82,63.82,42.6607
08/27/2013,63.61,N/A,63.61,63.61,63.61,42.5204
08/26/2013,64.77,N/A,64.77,64.77,64.77,43.2958
08/23/2013,64.87,N/A,64.87,64.87,64.87,43.3626
08/22/2013,64.64,N/A,64.64,64.64,64.64,43.2089
08/21/2013,64.1,N/A,64.1,64.1,64.1,42.8479
08/20/2013,64.25,N/A,64.25,64.25,64.25,42.9482
08/19/2013,63.84,N/A,63.84,63.84,63.84,42.6741
08/16/2013,64.06,N/A,64.06,64.06,64.06,42.8212
08/15/2013,64.21,N/A,64.21,64.21,64.21,42.9214
08/14/2013,65.14,N/A,65.14,65.14,65.14,43.5431
08/13/2013,65.51,N/A,65.51,65.51,65.51,43.7904
08/12/2013,65.35,N/A,65.35,65.35,65.35,43.6835
08/09/2013,65.43,N/A,65.43,65.43,65.43,43.737
08/08/2013,65.54,N/A,65.54,65.54,65.54,43.8105
08/07/2013,65.21,N/A,65.21,65.21,65.21,43.5899
08/06/2013,65.65,N/A,65.65,65.65,65.65,43.884
08/05/2013,66.06,N/A,66.06,66.06,66.06,44.1581
08/02/2013,65.99,N/A,65.99,65.99,65.99,44.1113
08/01/2013,65.72,N/A,65.72,65.72,65.72,43.9308
07/31/2013,64.63,N/A,64.63,64.63,64.63,43.2022
07/30/2013,64.66,N/A,64.66,64.66,64.66,43.2222
07/29/2013,64.46,N/A,64.46,64.46,64.46,43.0886
07/26/2013,64.71,N/A,64.71,64.71,64.71,43.2557
07/25/2013,64.63,N/A,64.63,64.63,64.63,43.2022
07/24/2013,64.19,N/A,64.19,64.19,64.19,42.9081
07/23/2013,64.43,N/A,64.43,64.43,64.43,43.0685
07/22/2013,64.69,N/A,64.69,64.69,64.69,43.2423
07/19/2013,64.47,N/A,64.47,64.47,64.47,43.0952
07/18/2013,64.54,N/A,64.54,64.54,64.54,43.142
07/17/2013,64.46,N/A,64.46,64.46,64.46,43.0886
07/16/2013,64.27,N/A,64.27,64.27,64.27,42.9615
07/15/2013,64.59,N/A,64.59,64.59,64.59,43.1755
07/12/2013,64.63,N/A,64.63,64.63,64.63,43.2022
07/11/2013,64.39,N/A,64.39,64.39,64.39,43.0418
07/10/2013,63.34,N/A,63.34,63.34,63.34,42.3399
07/09/2013,63.01,N/A,63.01,63.01,63.01,42.1193
07/08/2013,62.61,N/A,62.61,62.61,62.61,41.8519
07/05/2013,62.4,N/A,62.4,62.4,62.4,41.7115
07/04/2013,61.75,N/A,61.75,61.75,61.75,41.277
07/03/2013,61.75,N/A,61.75,61.75,61.75,41.277
07/02/2013,61.6,N/A,61.6,61.6,61.6,41.1768
07/01/2013,61.64,N/A,61.64,61.64,61.64,41.2035
06/28/2013,61.05,N/A,61.05,61.05,61.05,40.8091
06/27/2013,61.16,N/A,61.16,61.16,61.16,40.8827
06/26/2013,60.73,N/A,60.73,60.73,60.73,40.5952
06/25/2013,60.01,N/A,60.01,60.01,60.01,40.1139
06/24/2013,59.44,N/A,59.44,59.44,59.44,39.7329
06/21/2013,60.31,N/A,60.31,60.31,60.31,40.3145
06/20/2013,60.53,N/A,60.53,60.53,60.53,40.4615
06/19/2013,62.1,N/A,62.1,62.1,62.1,41.511
06/18/2013,62.69,N/A,62.69,62.69,62.69,41.9054
06/17/2013,62.16,N/A,62.16,62.16,62.16,41.5511
06/14/2013,61.74,N/A,61.74,61.74,61.74,41.2704
06/13/2013,62.03,N/A,62.03,62.03,62.03,41.4642
06/12/2013,61.14,N/A,61.14,61.14,61.14,40.8693
06/11/2013,61.67,N/A,61.67,61.67,61.67,41.2236
06/10/2013,62.29,N/A,62.29,62.29,62.29,41.638
06/07/2013,62.25,N/A,62.25,62.25,62.25,41.6113
06/06/2013,61.43,N/A,61.43,61.43,61.43,41.0631
06/05/2013,60.83,N/A,60.83,60.83,60.83,40.6621
06/04/2013,61.62,N/A,61.62,61.62,61.62,41.1901
06/03/2013,62.06,N/A,62.06,62.06,62.06,41.4843
05/31/2013,61.97,N/A,61.97,61.97,61.97,41.4241
05/30/2013,62.85,N/A,62.85,62.85,62.85,42.0123
05/29/2013,62.54,N/A,62.54,62.54,62.54,41.8051
05/28/2013,62.93,N/A,62.93,62.93,62.93,42.0658
05/27/2013,62.59,N/A,62.59,62.59,62.59,41.8385
05/24/2013,62.59,N/A,62.59,62.59,62.59,41.8385
05/23/2013,62.67,N/A,62.67,62.67,62.67,41.892
05/22/2013,62.92,N/A,62.92,62.92,62.92,42.0591
05/21/2013,63.69,N/A,63.69,63.69,63.69,42.5738
05/20/2013,63.7,N/A,63.7,63.7,63.7,42.5805
05/17/2013,63.83,N/A,63.83,63.83,63.83,42.6674
05/16/2013,63.18,N/A,63.18,63.18,63.18,42.2329
05/15/2013,63.67,N/A,63.67,63.67,63.67,42.5605
05/14/2013,63.41,N/A,63.41,63.41,63.41,42.3867
05/13/2013,62.78,N/A,62.78,62.78,62.78,41.9656
05/10/2013,62.77,N/A,62.77,62.77,62.77,41.9589
05/09/2013,62.39,N/A,62.39,62.39,62.39,41.7049
05/08/2013,62.31,N/A,62.31,62.31,62.31,41.6514
05/07/2013,61.91,N/A,61.91,61.91,61.91,41.384
05/06/2013,61.67,N/A,61.67,61.67,61.67,41.2236
05/03/2013,61.45,N/A,61.45,61.45,61.45,41.0765
05/02/2013,60.75,N/A,60.75,60.75,60.75,40.6086
05/01/2013,60.01,N/A,60.01,60.01,60.01,40.1139
04/30/2013,60.63,N/A,60.63,60.63,60.63,40.5284
04/29/2013,60.34,N/A,60.34,60.34,60.34,40.3345
04/26/2013,59.9,N/A,59.9,59.9,59.9,40.0404
04/25/2013,60.09,N/A,60.09,60.09,60.09,40.1674
04/24/2013,59.81,N/A,59.81,59.81,59.81,39.9802
04/23/2013,59.95,N/A,59.95,59.95,59.95,40.0738
04/22/2013,59.42,N/A,59.42,59.42,59.42,39.7195
04/19/2013,59.15,N/A,59.15,59.15,59.15,39.5391
04/18/2013,58.63,N/A,58.63,58.63,58.63,39.1915
04/17/2013,59.22,N/A,59.22,59.22,59.22,39.5859
04/16/2013,60.23,N/A,60.23,60.23,60.23,40.261
04/15/2013,59.33,N/A,59.33,59.33,59.33,39.6594
04/12/2013,60.82,N/A,60.82,60.82,60.82,40.6554
04/11/2013,61.03,N/A,61.03,61.03,61.03,40.7958
04/10/2013,60.66,N/A,60.66,60.66,60.66,40.5484
04/09/2013,59.8,N/A,59.8,59.8,59.8,39.9736
04/08/2013,59.72,N/A,59.72,59.72,59.72,39.9201
04/05/2013,59.29,N/A,59.29,59.29,59.29,39.6326
04/04/2013,59.59,N/A,59.59,59.59,59.59,39.8332
04/03/2013,59.54,N/A,59.54,59.54,59.54,39.7998
04/02/2013,60.24,N/A,60.24,60.24,60.24,40.2677
04/01/2013,59.99,N/A,59.99,59.99,59.99,40.1006
03/29/2013,60.34,N/A,60.34,60.34,60.34,40.3345
03/28/2013,60.34,N/A,60.34,60.34,60.34,40.3345
03/27/2013,60.07,N/A,60.07,60.07,60.07,40.154
03/26/2013,60.1,N/A,60.1,60.1,60.1,40.1741
03/25/2013,59.62,N/A,59.62,59.62,59.62,39.8532
03/22/2013,59.84,N/A,59.84,59.84,59.84,40.0003
03/21/2013,59.35,N/A,59.35,59.35,59.35,39.6728
03/20/2013,59.81,N/A,59.81,59.81,59.81,39.9802
03/19/2013,59.23,N/A,59.23,59.23,59.23,39.5925
03/18/2013,59.47,N/A,59.47,59.47,59.47,39.753
03/15/2013,59.84,N/A,59.84,59.84,59.84,40.0003
03/14/2013,60.15,N/A,60.15,60.15,60.15,40.2075
03/13/2013,59.99,N/A,59.99,59.99,59.99,40.1006
03/12/2013,59.9,N/A,59.9,59.9,59.9,40.0404
03/11/2013,60.13,N/A,60.13,60.13,60.13,40.1941
03/08/2013,59.98,N/A,59.98,59.98,59.98,40.0939
03/07/2013,59.73,N/A,59.73,59.73,59.73,39.9268
03/06/2013,59.63,N/A,59.63,59.63,59.63,39.8599
03/05/2013,59.65,N/A,59.65,59.65,59.65,39.8733
03/04/2013,58.92,N/A,58.92,58.92,58.92,39.3853
03/01/2013,58.57,N/A,58.57,58.57,58.57,39.1514
02/28/2013,58.37,N/A,58.37,58.37,58.37,39.0177
02/27/2013,58.39,N/A,58.39,58.39,58.39,39.031
02/26/2013,57.64,N/A,57.64,57.64,57.64,38.5297
02/25/2013,57.33,N/A,57.33,57.33,57.33,38.3225
02/22/2013,58.35,N/A,58.35,58.35,58.35,39.0043
02/21/2013,57.78,N/A,57.78,57.78,57.78,38.6233
02/20/2013,58.34,N/A,58.34,58.34,58.34,38.9976
02/19/2013,59.22,N/A,59.22,59.22,59.22,39.5859
02/18/2013,58.83,N/A,58.83,58.83,58.83,39.3252
02/15/2013,58.83,N/A,58.83,58.83,58.83,39.3252
02/14/2013,58.87,N/A,58.87,58.87,58.87,39.3519
02/13/2013,58.71,N/A,58.71,58.71,58.71,39.2449
02/12/2013,58.67,N/A,58.67,58.67,58.67,39.2182
02/11/2013,58.67,N/A,58.67,58.67,58.67,39.2182
02/08/2013,58.95,N/A,58.95,58.95,58.95,39.4054
02/07/2013,58.47,N/A,58.47,58.47,58.47,39.0845
02/06/2013,58.65,N/A,58.65,58.65,58.65,39.2048
02/05/2013,58.62,N/A,58.62,58.62,58.62,39.1848
02/04/2013,57.88,N/A,57.88,57.88,57.88,38.6901
02/01/2013,58.61,N/A,58.61,58.61,58.61,39.1781
01/31/2013,58,N/A,58,58,58,38.7703
01/30/2013,57.9,N/A,57.9,57.9,57.9,38.7035
01/29/2013,58.12,N/A,58.12,58.12,58.12,38.8506
01/28/2013,58.16,N/A,58.16,58.16,58.16,38.8773
01/25/2013,58.35,N/A,58.35,58.35,58.35,39.0043
01/24/2013,57.86,N/A,57.86,57.86,57.86,38.6768
01/23/2013,57.93,N/A,57.93,57.93,57.93,38.7235
01/22/2013,57.78,N/A,57.78,57.78,57.78,38.6233
01/21/2013,57.6,N/A,57.6,57.6,57.6,38.503
01/18/2013,57.6,N/A,57.6,57.6,57.6,38.503
01/17/2013,57.49,N/A,57.49,57.49,57.49,38.4294
01/16/2013,57.15,N/A,57.15,57.15,57.15,38.2022
01/15/2013,57.11,N/A,57.11,57.11,57.11,38.1754
01/14/2013,57.06,N/A,57.06,57.06,57.06,38.142
01/11/2013,57.28,N/A,57.28,57.28,57.28,38.2891
01/10/2013,57.12,N/A,57.12,57.12,57.12,38.1821
01/09/2013,56.83,N/A,56.83,56.83,56.83,37.9882
01/08/2013,56.52,N/A,56.52,56.52,56.52,37.781
01/07/2013,56.6,N/A,56.6,56.6,56.6,37.8345
01/04/2013,56.55,N/A,56.55,56.55,56.55,37.8011
01/03/2013,56.32,N/A,56.32,56.32,56.32,37.6473
01/02/2013,56.49,N/A,56.49,56.49,56.49,37.761
01/01/2013,55.02,N/A,55.02,55.02,55.02,36.7783
12/31/2012,55.02,N/A,55.02,55.02,55.02,36.7783
12/28/2012,53.96,N/A,53.96,53.96,53.96,36.0698
12/27/2012,54.48,N/A,54.48,54.48,54.48,36.4174
12/26/2012,54.51,N/A,54.51,54.51,54.51,36.4374
12/25/2012,55.36,N/A,55.36,55.36,55.36,37.0056
12/24/2012,55.36,N/A,55.36,55.36,55.36,37.0056
12/21/2012,55.41,N/A,55.41,55.41,55.41,36.7835
12/20/2012,55.97,N/A,55.97,55.97,55.97,37.1552
12/19/2012,55.7,N/A,55.7,55.7,55.7,36.976
12/18/2012,55.97,N/A,55.97,55.97,55.97,37.1552
12/17/2012,55.23,N/A,55.23,55.23,55.23,36.664
12/14/2012,54.53,N/A,54.53,54.53,54.53,36.1993
12/13/2012,54.83,N/A,54.83,54.83,54.83,36.3984
12/12/2012,55.21,N/A,55.21,55.21,55.21,36.6507
12/11/2012,55.19,N/A,55.19,55.19,55.19,36.6374
12/10/2012,54.8,N/A,54.8,54.8,54.8,36.3785
12/07/2012,54.79,N/A,54.79,54.79,54.79,36.3719
12/06/2012,54.84,N/A,54.84,54.84,54.84,36.4051
12/05/2012,54.69,N/A,54.69,54.69,54.69,36.3055
12/04/2012,54.86,N/A,54.86,54.86,54.86,36.4184
12/03/2012,54.93,N/A,54.93,54.93,54.93,36.4648
11/30/2012,55.14,N/A,55.14,55.14,55.14,36.6042
11/29/2012,55.25,N/A,55.25,55.25,55.25,36.6773
11/28/2012,54.87,N/A,54.87,54.87,54.87,36.425
11/27/2012,54.3,N/A,54.3,54.3,54.3,36.0466
11/26/2012,54.48,N/A,54.48,54.48,54.48,36.1661
11/23/2012,54.45,N/A,54.45,54.45,54.45,36.1462
11/22/2012,53.8,N/A,53.8,53.8,53.8,35.7147
11/21/2012,53.8,N/A,53.8,53.8,53.8,35.7147
11/20/2012,53.65,N/A,53.65,53.65,53.65,35.6151
11/19/2012,53.65,N/A,53.65,53.65,53.65,35.6151
11/16/2012,52.49,N/A,52.49,52.49,52.49,34.8451
11/15/2012,52.14,N/A,52.14,52.14,52.14,34.6127
11/14/2012,52.29,N/A,52.29,52.29,52.29,34.7123
11/13/2012,52.86,N/A,52.86,52.86,52.86,35.0907
11/12/2012,53.04,N/A,53.04,53.04,53.04,35.2102
11/09/2012,52.91,N/A,52.91,52.91,52.91,35.1239
11/08/2012,52.76,N/A,52.76,52.76,52.76,35.0243
11/07/2012,53.41,N/A,53.41,53.41,53.41,35.4558
11/06/2012,54.42,N/A,54.42,54.42,54.42,36.1263
11/05/2012,54.11,N/A,54.11,54.11,54.11,35.9205
11/02/2012,53.93,N/A,53.93,53.93,53.93,35.801
11/01/2012,54.3,N/A,54.3,54.3,54.3,36.0466
10/31/2012,53.48,N/A,53.48,53.48,53.48,35.5023
10/30/2012,53.53,N/A,53.53,53.53,53.53,35.5355
10/29/2012,53.53,N/A,53.53,53.53,53.53,35.5355
10/26/2012,53.53,N/A,53.53,53.53,53.53,35.5355
10/25/2012,53.57,N/A,53.57,53.57,53.57,35.562
10/24/2012,53.67,N/A,53.67,53.67,53.67,35.6284
10/23/2012,53.86,N/A,53.86,53.86,53.86,35.7545
10/22/2012,54.45,N/A,54.45,54.45,54.45,36.1462
10/19/2012,54.29,N/A,54.29,54.29,54.29,36.04
10/18/2012,55.3,N/A,55.3,55.3,55.3,36.7104
10/17/2012,55.62,N/A,55.62,55.62,55.62,36.9229
10/16/2012,55.52,N/A,55.52,55.52,55.52,36.8565
10/15/2012,54.82,N/A,54.82,54.82,54.82,36.3918
10/12/2012,54.41,N/A,54.41,54.41,54.41,36.1196
10/11/2012,54.43,N/A,54.43,54.43,54.43,36.1329
10/10/2012,54.41,N/A,54.41,54.41,54.41,36.1196
10/09/2012,54.57,N/A,54.57,54.57,54.57,36.2258
10/08/2012,55.34,N/A,55.34,55.34,55.34,36.737
10/05/2012,55.68,N/A,55.68,55.68,55.68,36.9627
10/04/2012,55.87,N/A,55.87,55.87,55.87,37.0888
10/03/2012,55.6,N/A,55.6,55.6,55.6,36.9096
10/02/2012,55.26,N/A,55.26,55.26,55.26,36.6839
10/01/2012,55.18,N/A,55.18,55.18,55.18,36.6308
09/28/2012,55.09,N/A,55.09,55.09,55.09,36.571
09/27/2012,55.48,N/A,55.48,55.48,55.48,36.8299
09/26/2012,54.74,N/A,54.74,54.74,54.74,36.3387
09/25/2012,55.13,N/A,55.13,55.13,55.13,36.5976
09/24/2012,55.78,N/A,55.78,55.78,55.78,37.0291
09/21/2012,56.14,N/A,56.14,56.14,56.14,37.2681
09/20/2012,56.09,N/A,56.09,56.09,56.09,37.2349
09/19/2012,56.28,N/A,56.28,56.28,56.28,37.361
09/18/2012,56.13,N/A,56.13,56.13,56.13,37.2614
09/17/2012,56.16,N/A,56.16,56.16,56.16,37.2814
09/14/2012,56.22,N/A,56.22,56.22,56.22,37.3212
09/13/2012,55.85,N/A,55.85,55.85,55.85,37.0756
09/12/2012,55.13,N/A,55.13,55.13,55.13,36.5976
09/11/2012,54.93,N/A,54.93,54.93,54.93,36.4648
09/10/2012,54.8,N/A,54.8,54.8,54.8,36.3785
09/07/2012,55.29,N/A,55.29,55.29,55.29,36.7038
09/06/2012,55.02,N/A,55.02,55.02,55.02,36.5246
09/05/2012,53.92,N/A,53.92,53.92,53.92,35.7944
09/04/2012,53.95,N/A,53.95,53.95,53.95,35.8143
09/03/2012,53.86,N/A,53.86,53.86,53.86,35.7545
08/31/2012,53.86,N/A,53.86,53.86,53.86,35.7545
08/30/2012,53.53,N/A,53.53,53.53,53.53,35.5355
08/29/2012,54.01,N/A,54.01,54.01,54.01,35.8541
08/28/2012,53.87,N/A,53.87,53.87,53.87,35.7612
08/27/2012,53.81,N/A,53.81,53.81,53.81,35.7213
08/24/2012,53.76,N/A,53.76,53.76,53.76,35.6881
08/23/2012,53.5,N/A,53.5,53.5,53.5,35.5155
08/22/2012,53.84,N/A,53.84,53.84,53.84,35.7412
08/21/2012,53.67,N/A,53.67,53.67,53.67,35.6284
08/20/2012,53.86,N/A,53.86,53.86,53.86,35.7545
08/17/2012,53.95,N/A,53.95,53.95,53.95,35.8143
08/16/2012,53.75,N/A,53.75,53.75,53.75,35.6815
08/15/2012,53.36,N/A,53.36,53.36,53.36,35.4226
08/14/2012,53.21,N/A,53.21,53.21,53.21,35.323
08/13/2012,53.19,N/A,53.19,53.19,53.19,35.3097
08/10/2012,53.12,N/A,53.12,53.12,53.12,35.2633
08/09/2012,53.05,N/A,53.05,53.05,53.05,35.2168
08/08/2012,53.02,N/A,53.02,53.02,53.02,35.1969
08/07/2012,53.22,N/A,53.22,53.22,53.22,35.3297
08/06/2012,52.79,N/A,52.79,52.79,52.79,35.0442
08/03/2012,52.58,N/A,52.58,52.58,52.58,34.9048
08/02/2012,51.58,N/A,51.58,51.58,51.58,34.241
08/01/2012,51.73,N/A,51.73,51.73,51.73,34.3405
07/31/2012,52.05,N/A,52.05,52.05,52.05,34.553
07/30/2012,52.39,N/A,52.39,52.39,52.39,34.7787
07/27/2012,52.5,N/A,52.5,52.5,52.5,34.8517
07/26/2012,51.37,N/A,51.37,51.37,51.37,34.1016
07/25/2012,50.54,N/A,50.54,50.54,50.54,33.5506
07/24/2012,50.7,N/A,50.7,50.7,50.7,33.6568
07/23/2012,51.15,N/A,51.15,51.15,51.15,33.9555
07/20/2012,51.68,N/A,51.68,51.68,51.68,34.3073
07/19/2012,52.23,N/A,52.23,52.23,52.23,34.6725
07/18/2012,51.81,N/A,51.81,51.81,51.81,34.3936
07/17/2012,51.42,N/A,51.42,51.42,51.42,34.1347
